Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","55 MONUMENT ROAD","York","PA","17403","YORK","0.987666","0.829199","0.891866","1.025081","0 out of 10","0 out of 9","0 out of 10"
"260227","BLACK RIVER COMMUNITY MEDICAL CENTER","217 PHYSICIANS PARK DRIVE","Poplar Bluff","MO","63901","BUTLER","0.987666","0.829199","0.834373","0.957913","2 out of 10","0 out of 9","2 out of 10"
"190312","OUR LADY OF THE ANGELS HOSPITAL","433 PLAZA STREET","Bogalusa","LA","70427","WASHINGTON","0.987666","0.829199","Not Available","1.116832","0 out of 10","Not Available","0 out of 10"
"670103","MEDICAL CENTER OF ALLIANCE","3101 NORTH TARRANT PARKWAY","Fort Worth","TX","76177","TARRANT","0.987666","0.829199","Not Available","0.975386","1 out of 10","Not Available","1 out of 10"
"370093","O U MEDICAL CENTER","700 NE 13TH STREET","Oklahoma City","OK","73104","OKLAHOMA","0.987666","0.829199","1.006760","1.022613","0 out of 10","0 out of 9","0 out of 10"
"450890","BAYLOR REGIONAL MEDICAL CENTER AT PLANO","4700 ALLIANCE BOULEVARD","Plano","TX","75093","COLLIN","0.987666","0.829199","1.087697","1.083460","0 out of 10","0 out of 9","0 out of 10"
"220101","NEWTON-WELLESLEY HOSPITAL","2014 WASHINGTON STREET","Newton","MA","02462","MIDDLESEX","0.987666","0.829199","0.995483","0.961748","2 out of 10","2 out of 9","2 out of 10"
"220135","FALMOUTH HOSPITAL","67 & 100 TER HEUN DRIVE","Falmouth","MA","02540","BARNSTABLE","0.987666","0.829199","0.982293","1.007133","0 out of 10","0 out of 9","0 out of 10"
"220084","EMERSON HOSPITAL","OLD ROAD TO 9 ACRE CORNER","Concord","MA","01742","MIDDLESEX","0.987666","0.829199","0.991813","0.945648","3 out of 10","2 out of 9","3 out of 10"
"220019","HARRINGTON MEMORIAL HOSPITAL-1","100 SOUTH STREET","Southbridge","MA","01550","WORCESTER","0.987666","0.829199","0.989188","1.011119","0 out of 10","0 out of 9","0 out of 10"
"220075","MASSACHUSETTS EYE AND EAR INFIRMARY","243 CHARLES STREET","Boston","MA","02114","SUFFOLK","0.987666","0.829199","0.999812","0.967478","2 out of 10","1 out of 9","2 out of 10"
"220065","NOBLE HOSPITAL","115 WEST SILVER STREET","Westfield","MA","01086","HAMPDEN","0.987666","0.829199","1.124205","1.077549","0 out of 10","1 out of 9","1 out of 10"
"200031","CARY MEDICAL CENTER","163 VAN BUREN RD, SUITE 1","Caribou","ME","04736","AROOSTOOK","0.987666","0.829199","0.890468","0.884586","6 out of 10","0 out of 9","6 out of 10"
"200019","SOUTHERN MAINE HEALTH CARE","1 MEDICAL CENTER DRIVE","Biddeford","ME","04005","YORK","0.987666","0.829199","0.935372","0.942479","3 out of 10","0 out of 9","3 out of 10"
"200008","MERCY HOSPITAL","144 STATE STREET","Portland","ME","04101","CUMBERLAND","0.987666","0.829199","0.981939","0.980563","1 out of 10","0 out of 9","1 out of 10"
"200024","CENTRAL MAINE MEDICAL CENTER","300 MAIN STREET","Lewiston","ME","04240","ANDROSCOGGIN","0.987666","0.829199","0.955888","0.975431","1 out of 10","0 out of 9","1 out of 10"
"230174","NORTH OTTAWA COMMUNITY HEALTH SYSTEM","1309 SHELDON RD","Grand Haven","MI","49417","OTTAWA","0.987666","0.829199","1.003520","0.961984","2 out of 10","2 out of 9","2 out of 10"
"230130","BEAUMONT HOSPITAL, ROYAL OAK","3601 W THIRTEEN MILE RD","Royal Oak","MI","48073","OAKLAND","0.987666","0.829199","1.006504","0.993987","0 out of 10","0 out of 9","0 out of 10"
"230118","HURON MEDICAL CENTER","1100 SOUTH VAN DYKE ROAD","Bad Axe","MI","48413","HURON","0.987666","0.829199","0.879303","0.884378","6 out of 10","0 out of 9","6 out of 10"
"230230","EDWARD W SPARROW HOSPITAL","1215 E MICHIGAN AVENUE","Lansing","MI","48912","INGHAM","0.987666","0.829199","0.964988","0.954166","2 out of 10","0 out of 9","2 out of 10"
"230207","MCLAREN OAKLAND","50 NORTH PERRY","Pontiac","MI","48342","OAKLAND","0.987666","0.829199","1.025990","1.006846","0 out of 10","0 out of 9","0 out of 10"
"220095","HEYWOOD HOSPITAL","242 GREEN STREET","Gardner","MA","01440","WORCESTER","0.987666","0.829199","0.966826","1.028498","0 out of 10","0 out of 9","0 out of 10"
"230193","MCLAREN LAPEER REGION","1375 N MAIN ST","Lapeer","MI","48446","LAPEER","0.987666","0.829199","0.928523","0.929272","4 out of 10","0 out of 9","4 out of 10"
"230241","ST JOHN RIVER DISTRICT HOSPITAL","4100 RIVER RD","East China","MI","48054","SAINT CLAIR","0.987666","0.829199","0.992812","0.985571","1 out of 10","0 out of 9","1 out of 10"
"240036","ST CLOUD HOSPITAL","1406 6TH AVE NORTH","Saint Cloud","MN","56303","STEARNS","0.987666","0.829199","0.938078","0.957683","2 out of 10","0 out of 9","2 out of 10"
"250141","BAPTIST MEMORIAL HOSPITAL DESOTO","7601 SOUTHCREST PARKWAY","Southaven","MS","38671","DE SOTO","0.987666","0.829199","0.981925","1.006162","0 out of 10","0 out of 9","0 out of 10"
"250009","MAGNOLIA REGIONAL HEALTH CENTER","611 ALCORN DRIVE","Corinth","MS","38834","ALCORN","0.987666","0.829199","0.987325","0.964408","2 out of 10","1 out of 9","2 out of 10"
"230055","DICKINSON COUNTY MEMORIAL HOSPITAL","1721 S STEPHENSON AVE","Iron Mountain","MI","49801","DICKINSON","0.987666","0.829199","0.950638","0.943771","3 out of 10","0 out of 9","3 out of 10"
"240115","MERCY HOSPITAL","4050 COON RAPIDS BLVD","Coon Rapids","MN","55433","ANOKA","0.987666","0.829199","0.916631","0.914333","5 out of 10","0 out of 9","5 out of 10"
"260052","MERCY HOSPITAL WASHINGTON","901 EAST 5TH STREET","Washington","MO","63090","FRANKLIN","0.987666","0.829199","0.936968","0.917247","4 out of 10","1 out of 9","4 out of 10"
"260176","DES PERES HOSPITAL","2345 DOUGHERTY FERRY ROAD","St Louis","MO","63122","ST. LOUIS","0.987666","0.829199","0.969984","0.961959","2 out of 10","0 out of 9","2 out of 10"
"260009","BOTHWELL REGIONAL HEALTH CENTER","601 E 14TH ST","Sedalia","MO","65301","PETTIS","0.987666","0.829199","0.859335","0.844807","9 out of 10","4 out of 9","9 out of 10"
"260034","BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST","Butler","MO","64730","BATES","0.987666","0.829199","0.903833","0.828475","10 out of 10","9 out of 9","10 out of 10"
"250084","MERIT HEALTH NATCHEZ","52 SERGEANT PRENTISS DRIVE","Natchez","MS","39120","ADAMS","0.987666","0.829199","1.146819","1.159022","0 out of 10","0 out of 9","0 out of 10"
"250069","RUSH FOUNDATION HOSPITAL","1314 19TH AVE","Meridian","MS","39301","LAUDERDALE","0.987666","0.829199","1.156432","1.200540","0 out of 10","0 out of 9","0 out of 10"
"250117","HIGHLAND COMMUNITY  HOSPITAL","130 HIGHLAND PKWY","Picayune","MS","39466","PEARL RIVER","0.987666","0.829199","0.968478","0.979080","1 out of 10","0 out of 9","1 out of 10"
"280061","REGIONAL WEST MEDICAL CENTER","4021 AVE B","Scottsbluff","NE","69361","SCOTTS BLUFF","0.987666","0.829199","0.952319","0.947044","3 out of 10","0 out of 9","3 out of 10"
"260177","LIBERTY HOSPITAL","2525 GLENN HENDREN DR","Liberty","MO","64068","CLAY","0.987666","0.829199","0.975583","1.012589","0 out of 10","0 out of 9","0 out of 10"
"260025","HANNIBAL REGIONAL HOSPITAL","6000 HOSPITAL DR","Hannibal","MO","63401","MARION","0.987666","0.829199","0.885014","0.919049","4 out of 10","0 out of 9","4 out of 10"
"270003","ST PETER'S HOSPITAL","2475 BROADWAY","Helena","MT","59601","LEWIS AND CLARK","0.987666","0.829199","0.863373","0.866077","7 out of 10","0 out of 9","7 out of 10"
"270014","ST PATRICK HOSPITAL","500 W BROADWAY","Missoula","MT","59802","MISSOULA","0.987666","0.829199","0.904537","0.908746","5 out of 10","0 out of 9","5 out of 10"
"260138","ST LUKES HOSPITAL OF KANSAS CITY","4401 WORNALL ROAD","Kansas City","MO","64111","JACKSON","0.987666","0.829199","0.996516","0.989083","0 out of 10","0 out of 9","0 out of 10"
"420055","CAROLINAS HOSPITAL SYSTEM MARION","2829 E HWY 76","Mullins","SC","29574","MARION","0.987666","0.829199","0.911151","0.861853","8 out of 10","6 out of 9","8 out of 10"
"430015","AVERA ST MARY'S HOSPITAL","801 E SIOUX","Pierre","SD","57501","HUGHES","0.987666","0.829199","0.867066","0.845419","9 out of 10","5 out of 9","9 out of 10"
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","Lake City","SC","29560","FLORENCE","0.987666","0.829199","0.962566","0.998877","0 out of 10","0 out of 9","0 out of 10"
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","Charleston","SC","29406","CHARLESTON","0.987666","0.829199","1.016969","1.012724","0 out of 10","0 out of 9","0 out of 10"
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","955 RIBAUT RD","Beaufort","SC","29902","BEAUFORT","0.987666","0.829199","0.967325","0.948841","3 out of 10","1 out of 9","3 out of 10"
"420043","MARY BLACK HEALTH SYSTEM GAFFNEY","1530 N LIMESTONE ST","Gaffney","SC","29340","CHEROKEE","0.987666","0.829199","0.910147","0.981319","1 out of 10","0 out of 9","1 out of 10"
"420071","SELF REGIONAL HEALTHCARE","1325 SPRING STREET","Greenwood","SC","29646","GREENWOOD","0.987666","0.829199","1.009102","1.038040","0 out of 10","0 out of 9","0 out of 10"
"420083","MARY BLACK HEALTH SYSTEM SPARTANBURG","1700 SKYLYN DR PO BOX 3217","Spartanburg","SC","29307","SPARTANBURG","0.987666","0.829199","1.030552","1.039313","0 out of 10","0 out of 9","0 out of 10"
"450040","COVENANT MEDICAL CENTER","3615 19TH STREET","Lubbock","TX","79410","LUBBOCK","0.987666","0.829199","1.016865","1.047546","0 out of 10","0 out of 9","0 out of 10"
"450068","MEMORIAL HERMANN TEXAS MEDICAL CENTER","6411 FANNIN","Houston","TX","77030","HARRIS","0.987666","0.829199","1.025850","1.032130","0 out of 10","0 out of 9","0 out of 10"
"450348","FALLS COMMUNITY HOSPITAL AND CLINIC","322 COLEMAN STREET","Marlin","TX","76661","FALLS","0.987666","0.829199","1.058154","0.987063","1 out of 10","3 out of 9","3 out of 10"
"450352","HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD","Greenville","TX","75401","HUNT","0.987666","0.829199","1.083194","1.136738","0 out of 10","0 out of 9","0 out of 10"
"390013","EVANGELICAL COMMUNITY HOSPITAL","ONE HOSPITAL DRIVE","Lewisburg","PA","17837","UNION","0.987666","0.829199","0.939038","0.940696","3 out of 10","0 out of 9","3 out of 10"
"390086","PENN HIGHLANDS DUBOIS","100 HOSPITAL AVENUE","Dubois","PA","15801","CLEARFIELD","0.987666","0.829199","0.979379","0.996859","0 out of 10","0 out of 9","0 out of 10"
"390117","UPMC BEDFORD MEMORIAL","10455 LINCOLN HIGHWAY","Everett","PA","15537","BEDFORD","0.987666","0.829199","1.023268","0.992569","0 out of 10","1 out of 9","1 out of 10"
"390146","WARREN GENERAL HOSPITAL","TWO CRESCENT PARK WEST","Warren","PA","16365","WARREN","0.987666","0.829199","0.882093","0.889237","6 out of 10","0 out of 9","6 out of 10"
"390039","SOMERSET HOSPITAL","225 SOUTH CENTER AVENUE","Somerset","PA","15501","SOMERSET","0.987666","0.829199","0.978614","0.993919","0 out of 10","0 out of 9","0 out of 10"
"390198","MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","Erie","PA","16509","ERIE","0.987666","0.829199","1.002005","1.083182","0 out of 10","0 out of 9","0 out of 10"
"390008","ELLWOOD CITY HOSPITAL","724 PERSHING STREET","Ellwood City","PA","16117","LAWRENCE","0.987666","0.829199","0.954338","0.930976","4 out of 10","1 out of 9","4 out of 10"
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","1500 HIGHLANDS DRIVE","Lititz","PA","17543","LANCASTER","0.987666","0.829199","0.988605","0.955014","2 out of 10","2 out of 9","2 out of 10"
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","360 W RUDDLE STREET","Coaldale","PA","18218","SCHUYLKILL","0.987666","0.829199","0.967629","0.946263","3 out of 10","1 out of 9","3 out of 10"
"390138","WAYNESBORO HOSPITAL","501 EAST MAIN ST","Waynesboro","PA","17268","FRANKLIN","0.987666","0.829199","0.833980","0.852012","8 out of 10","0 out of 9","8 out of 10"
"390147","MONONGAHELA VALLEY HOSPITAL","1163 COUNTRY CLUB ROAD","Monongahela","PA","15063","WASHINGTON","0.987666","0.829199","1.002980","0.999451","0 out of 10","0 out of 9","0 out of 10"
"390056","J C BLAIR MEMORIAL HOSPITAL","1225 WARM SPRINGS AVE","Huntingdon","PA","16652","HUNTINGDON","0.987666","0.829199","0.992739","0.992513","0 out of 10","0 out of 9","0 out of 10"
"380002","ASANTE THREE RIVERS MEDICAL CENTER","500 SW RAMSEY AVENUE","Grants Pass","OR","97527","JOSEPHINE","0.987666","0.829199","0.890572","0.879856","7 out of 10","1 out of 9","7 out of 10"
"380020","MCKENZIE-WILLAMETTE MEDICAL CENTER","1460 G STREET","Springfield","OR","97477","LANE","0.987666","0.829199","0.877408","0.875357","7 out of 10","0 out of 9","7 out of 10"
"380061","PROVIDENCE PORTLAND MEDICAL CENTER","4805 NE GLISAN STREET","Portland","OR","97213","MULTNOMAH","0.987666","0.829199","0.920254","0.919769","4 out of 10","0 out of 9","4 out of 10"
"380060","ADVENTIST MEDICAL CENTER","10123 SE MARKET STREET","Portland","OR","97216","MULTNOMAH","0.987666","0.829199","0.855078","0.866118","7 out of 10","0 out of 9","7 out of 10"
"380033","SACRED HEART UNIVERSITY DISTRICT","1255 HILYARD STREET","Eugene","OR","97401","LANE","0.987666","0.829199","0.824344","0.801442","10 out of 10","9 out of 9","10 out of 10"
"390151","CHAMBERSBURG HOSPITAL","112 NORTH SEVENTH STREET","Chambersburg","PA","17201","FRANKLIN","0.987666","0.829199","0.923664","0.927629","4 out of 10","0 out of 9","4 out of 10"
"370138","MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY","520 MEDICAL DRIVE","Guymon","OK","73942","TEXAS","0.987666","0.829199","0.984236","0.796046","10 out of 10","9 out of 9","10 out of 10"
"370019","GREAT PLAINS REGIONAL MEDICAL CENTER","1801 WEST 3RD STREET","Elk City","OK","73644","BECKHAM","0.987666","0.829199","0.955968","0.940368","3 out of 10","1 out of 9","3 out of 10"
"380089","LEGACY MERIDIAN PARK MEDICAL CENTER","19300 SW 65TH AVENUE","Tualatin","OR","97062","WASHINGTON","0.987666","0.829199","0.892243","0.899138","6 out of 10","0 out of 9","6 out of 10"
"360234","MERCY HEALTH - WEST HOSPITAL","3300 MERCY HEALTH BLVD","Cincinnati","OH","45211","HAMILTON","0.987666","0.829199","1.008902","1.018103","0 out of 10","0 out of 9","0 out of 10"
"360230","HILLCREST HOSPITAL","6780 MAYFIELD ROAD","Mayfield Heights","OH","44124","CUYAHOGA","0.987666","0.829199","1.009532","0.983128","1 out of 10","1 out of 9","1 out of 10"
"360172","MERCY REGIONAL MEDICAL CENTER","3700 KOLBE ROAD","Lorain","OH","44053","LORAIN","0.987666","0.829199","1.098753","1.101026","0 out of 10","0 out of 9","0 out of 10"
"360006","RIVERSIDE METHODIST HOSPITAL","3535 OLENTANGY RIVER RD","Columbus","OH","43214","FRANKLIN","0.987666","0.829199","1.003360","1.026100","0 out of 10","0 out of 9","0 out of 10"
"360025","FIRELANDS REGIONAL MEDICAL CENTER","1111 HAYES AVENUE","Sandusky","OH","44870","ERIE","0.987666","0.829199","1.092196","1.064919","0 out of 10","1 out of 9","1 out of 10"
"360089","MERCY TIFFIN HOSPITAL","45 ST LAWRENCE DRIVE","Tiffin","OH","44883","SENECA","0.987666","0.829199","0.886600","0.889642","6 out of 10","0 out of 9","6 out of 10"
"360064","ST ELIZABETH YOUNGSTOWN HOSPITAL","1044 BELMONT AVENUE","Youngstown","OH","44501","MAHONING","0.987666","0.829199","1.085326","1.089325","0 out of 10","0 out of 9","0 out of 10"
"360016","JEWISH HOSPITAL, LLC","4777 EAST GALBRAITH ROAD","Cincinnati","OH","45236","HAMILTON","0.987666","0.829199","0.969019","0.964423","2 out of 10","0 out of 9","2 out of 10"
"360068","TOLEDO HOSPITAL THE","2142 NORTH COVE BOULEVARD","Toledo","OH","43606","LUCAS","0.987666","0.829199","1.027466","1.026818","0 out of 10","0 out of 9","0 out of 10"
"360148","POMERENE HOSPITAL","981 WOOSTER ROAD","Millersburg","OH","44654","HOLMES","0.987666","0.829199","0.976300","0.960861","2 out of 10","1 out of 9","2 out of 10"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","Charlotte","NC","28210","MECKLENBURG","0.987666","0.829199","0.961535","0.955025","2 out of 10","0 out of 9","2 out of 10"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","Chapel Hill","NC","27514","ORANGE","0.987666","0.829199","0.959988","0.972501","1 out of 10","0 out of 9","1 out of 10"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","Wilson","NC","27893","WILSON","0.987666","0.829199","1.002500","0.962465","2 out of 10","2 out of 9","2 out of 10"
"330401","ST CATHERINE OF SIENA HOSPITAL","50 ROUTE 25A","Smithtown","NY","11787","SUFFOLK","0.987666","0.829199","1.065020","1.091499","0 out of 10","0 out of 9","0 out of 10"
"330182","ST FRANCIS HOSPITAL, ROSLYN","100 PORT WASHINGTON BOULEVARD","Roslyn","NY","11576","NASSAU","0.987666","0.829199","1.002728","1.019334","0 out of 10","0 out of 9","0 out of 10"
"340016","HARRIS REGIONAL HOSPITAL","68 HOSPITAL RD","Sylva","NC","28779","JACKSON","0.987666","0.829199","0.901880","0.949415","3 out of 10","0 out of 9","3 out of 10"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","Jacksonville","NC","28546","ONSLOW","0.987666","0.829199","0.935556","0.916201","5 out of 10","1 out of 9","5 out of 10"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","Dunn","NC","28334","HARNETT","0.987666","0.829199","0.923676","0.916471","5 out of 10","0 out of 9","5 out of 10"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","Hamlet","NC","28345","RICHMOND","0.987666","0.829199","0.901951","0.838195","9 out of 10","8 out of 9","9 out of 10"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","Ahoskie","NC","27910","HERTFORD","0.987666","0.829199","0.941278","0.889962","6 out of 10","4 out of 9","6 out of 10"
"340144","DAVIS REGIONAL MEDICAL CENTER","218 OLD MOCKSBVILLE RD PO BOX 1823","Statesville","NC","28625","IREDELL","0.987666","0.829199","0.926596","0.904091","5 out of 10","2 out of 9","5 out of 10"
"330061","LAWRENCE HOSPITAL CENTER","55 PALMER AVENUE","Bronxville","NY","10708","WESTCHESTER","0.987666","0.829199","1.059659","1.059215","0 out of 10","0 out of 9","0 out of 10"
"330004","HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS","396 BROADWAY","Kingston","NY","12401","ULSTER","0.987666","0.829199","0.995777","1.001406","0 out of 10","0 out of 9","0 out of 10"
"330163","EASTERN NIAGARA HOSPITAL","521 EAST AVENUE","Lockport","NY","14094","NIAGARA","0.987666","0.829199","0.895807","0.949982","3 out of 10","0 out of 9","3 out of 10"
"330045","HUNTINGTON HOSPITAL","270 PARK AVENUE","Huntington","NY","11743","SUFFOLK","0.987666","0.829199","1.017731","1.044356","0 out of 10","0 out of 9","0 out of 10"
"330019","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","2525 KINGS HIGHWAY","Brooklyn","NY","11229","KINGS","0.987666","0.829199","1.036953","1.021828","0 out of 10","0 out of 9","0 out of 10"
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","1000 MONTAUK HIGHWAY","West Islip","NY","11795","SUFFOLK","0.987666","0.829199","1.059379","1.063916","0 out of 10","0 out of 9","0 out of 10"
"330202","KINGS COUNTY HOSPITAL CENTER","451 CLARKSON AVENUE","Brooklyn","NY","11203","KINGS","0.987666","0.829199","0.875677","0.890149","6 out of 10","0 out of 9","6 out of 10"
"330215","ROME MEMORIAL HOSPITAL, INC","1500 NORTH JAMES STREET","Rome","NY","13440","ONEIDA","0.987666","0.829199","0.974393","0.962605","2 out of 10","0 out of 9","2 out of 10"
"330128","ELMHURST HOSPITAL CENTER","79-01 BROADWAY","Elmhurst","NY","11373","QUEENS","0.987666","0.829199","1.005334","1.017116","0 out of 10","0 out of 9","0 out of 10"
"330090","ARNOT OGDEN MEDICAL CENTER","600 ROE AVENUE","Elmira","NY","14905","CHEMUNG","0.987666","0.829199","0.932236","0.949082","3 out of 10","0 out of 9","3 out of 10"
"330008","WYOMING COUNTY COMMUNITY HOSPITAL","400 NORTH MAIN STREET","Warsaw","NY","14569","WYOMING","0.987666","0.829199","0.906512","0.862452","8 out of 10","5 out of 9","8 out of 10"
"330006","ST JOSEPH'S MEDICAL CENTER","127 SOUTH BROADWAY","Yonkers","NY","10701","WESTCHESTER","0.987666","0.829199","0.995053","1.034466","0 out of 10","0 out of 9","0 out of 10"
"310015","MORRISTOWN MEDICAL CENTER","100 MADISON AVE","Morristown","NJ","07962","MORRIS","0.987666","0.829199","1.064890","1.049300","0 out of 10","0 out of 9","0 out of 10"
"310031","DEBORAH HEART AND LUNG CENTER","200 TRENTON ROAD","Browns Mills","NJ","08015","BURLINGTON","0.987666","0.829199","1.028044","1.028667","0 out of 10","0 out of 9","0 out of 10"
"310008","HOLY NAME MEDICAL CENTER","718 TEANECK RD","Teaneck","NJ","07666","BERGEN","0.987666","0.829199","1.091735","1.077800","0 out of 10","0 out of 9","0 out of 10"
"320033","LOS ALAMOS MEDICAL CENTER","3917 WEST ROAD","Los Alamos","NM","87544","LOS ALAMOS","0.987666","0.829199","0.909740","0.853301","8 out of 10","7 out of 9","8 out of 10"
"300001","CONCORD HOSPITAL","250 PLEASANT ST","Concord","NH","03301","MERRIMACK","0.987666","0.829199","1.010117","0.986178","1 out of 10","1 out of 9","1 out of 10"
