Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"450797","HOUSTON HOSPITAL FOR SPECIALIZED SURGERY","OP-26","881","10","239","693","147","43","0","0","4","","01/01/2015","12/31/2015"
"450801","CHRISTUS ST MICHAEL HEALTH SYSTEM","OP-26","1933","0","1087","208","308","364","988","107","49","","01/01/2015","12/31/2015"
"450803","DOCTORS HOSPITAL TIDWELL","OP-26","107","16","123","267","129","132","31","33","518","","01/01/2015","12/31/2015"
"450804","TEXAS ORTHOPEDIC HOSPITAL","OP-26","0","0","6880","3546","95","0","1","0","1","","01/01/2015","12/31/2015"
"450808","NORTHWEST HILLS SURGICAL HOSPITAL","OP-26","2712","468","1309","260","552","103","0","0","713","","01/01/2015","12/31/2015"
"450809","NORTH AUSTIN MEDICAL CENTER","OP-26","1278","1","73","2437","1201","155","613","164","264","","01/01/2015","12/31/2015"
"450820","METHODIST SUGAR LAND HOSPITAL","OP-26","86","73","336","2545","176","529","539","4","16","","01/01/2015","12/31/2015"
"450822","LAS COLINAS MEDICAL CENTER","OP-26","1364","0","22","44","357","221","127","16","35","","01/01/2015","12/31/2015"
"450825","CORNERSTONE REGIONAL HOSPITAL","OP-26","567","211","343","275","8","16","13","0","0","","01/01/2015","12/31/2015"
"450827","KELL WEST REGIONAL HOSPITAL","OP-26","22","890","102","159","22","415","62","3","9","","01/01/2015","12/31/2015"
"450828","CHRISTUS SPOHN HOSPITAL ALICE","OP-26","702","0","1","100","1262","1","8","12","0","","01/01/2015","12/31/2015"
"450831","SURGERY SPECIALTY HOSPITALS OF AMERICA S E HOUSTON","OP-26","2","0","94","22","0","0","0","0","0","","01/01/2015","12/31/2015"
"450833","ENNIS REGIONAL MEDICAL CENTER","OP-26","77","0","18","129","14","50","48","0","0","","01/01/2015","12/31/2015"
"450834","PHYSICIANS CENTRE,THE","OP-26","22","634","108","275","8","18","3","0","0","","01/01/2015","12/31/2015"
"450840","TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN","OP-26","400","0","98","89","44","67","73","7","59","","01/01/2015","12/31/2015"
"450844","HOUSTON METHODIST WILLOWBROOK HOSPITAL","OP-26","4699","10","417","614","46","361","90","12","21","","01/01/2015","12/31/2015"
"450845","EL PASO SPECIALTY HOSPITAL","OP-26","0","0","2492","961","12","376","0","0","0","","01/01/2015","12/31/2015"
"450847","MEMORIAL HERMANN KATY HOSPITAL","OP-26","730","75","29","305","134","116","117","53","46","","01/01/2015","12/31/2015"
"450848","MEMORIAL HERMANN SUGAR LAND HOSPITAL","OP-26","850","0","17","462","148","148","102","86","28","","01/01/2015","12/31/2015"
"450851","BAYLOR HEART AND VASCULAR HOSPITAL","OP-26","2","0","0","0","7","0","420","0","0","","01/01/2015","12/31/2015"
"450853","BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO","OP-26","1003","0","623","1146","17","441","17","0","3","","01/01/2015","12/31/2015"
"450855","HARLINGEN MEDICAL CENTER","OP-26","1590","0","39","360","26","164","39","0","4","","01/01/2015","12/31/2015"
"450856","SOUTH TEXAS SPINE AND SURGICAL HOSPITAL","OP-26","0","0","0","670","0","0","0","0","0","","01/01/2015","12/31/2015"
"450860","MEMORIAL HERMANN SUGAR LAND SURGICAL HOSPITAL","OP-26","898","0","519","1721","29","0","29","0","4","","01/01/2015","12/31/2015"
"450862","ST LUKE'S THE WOODLANDS HOSPITAL","OP-26","3290","0","51","777","1064","266","869","142","164","","01/01/2015","12/31/2015"
"450864","TEXAS SPINE AND JOINT HOSPITAL","OP-26","0","0","10260","1317","19","0","0","0","0","","01/01/2015","12/31/2015"
"450865","SETON SOUTHWEST HOSPITAL","OP-26","807","0","6","41","27","61","23","0","9","","01/01/2015","12/31/2015"
"450867","SETON NORTHWEST HOSPITAL","OP-26","1932","47","35","128","137","736","113","11","68","","01/01/2015","12/31/2015"
"450869","DOCTORS HOSPITAL AT RENAISSANCE","OP-26","13276","3373","876","1064","1745","1956","5593","232","152","","01/01/2015","12/31/2015"
"450871","ARISE AUSTIN MEDICAL CENTER","OP-26","0","0","342","1890","0","822","0","0","1592","","01/01/2015","12/31/2015"
"450872","U S M D HOSPITAL AT ARLINGTON L P","OP-26","2168","0","827","55","78","1499","94","0","11","","01/01/2015","12/31/2015"
"450874","BAYLOR SURGICAL HOSPITAL AT LAS COLINAS","OP-26","0","2746","577","1049","208","163","0","0","1574","","01/01/2015","12/31/2015"
"450875","PHYSICIANS SURGICAL HOSPITAL AT QUAIL CREEK","OP-26","49","0","7973","2383","36","12","36","1","15","","01/01/2015","12/31/2015"
"450876","LUBBOCK HEART HOSPITAL LP","OP-26","1198","142","914","2378","0","697","26","22","760","","01/01/2015","12/31/2015"
"450877","FOUNDATION SURGICAL HOSPITAL OF EL PASO","OP-26","2596","166","82","1194","195","0","0","0","1939","","01/01/2015","12/31/2015"
"450880","BAYLOR SURGICAL HOSPITAL AT FORT WORTH","OP-26","5","0","309","1918","1860","336","0","0","3420","","01/01/2015","12/31/2015"
"450883","BAYLOR MEDICAL CENTER AT TROPHY CLUB","OP-26","555","0","772","682","10","107","10","0","1","","01/01/2015","12/31/2015"
"450885","BAYLOR SCOTT AND WHITE MEDICAL CENTER CENTENNIAL","OP-26","1489","103","229","254","258","183","141","58","12","","01/01/2015","12/31/2015"
"450888","TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE","OP-26","91","0","1239","873","106","43","71","0","98","","01/01/2015","12/31/2015"
"450889","TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS","OP-26","0","306","214","4031","0","293","0","0","6124","","01/01/2015","12/31/2015"
"450890","BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO","OP-26","1270","0","111","195","200","425","185","27","105","","01/01/2015","12/31/2015"
"450891","TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY","OP-26","688","132","2090","484","24","213","16","6","153","","01/01/2015","12/31/2015"
"450893","THE HEART HOSPITAL BAYLOR DENTON","OP-26","7","0","0","0","0","0","635","1","0","","01/01/2015","12/31/2015"
"450894","PINE CREEK MEDICAL CENTER LLP","OP-26","130","0","282","190","5","22","3","0","0","","01/01/2015","12/31/2015"
"451300","PARMER COUNTY COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451301","REAGAN MEMORIAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451306","KIMBLE HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451307","IRAAN GENERAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451311","SWEENY COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"451320","BAYSIDE COMMUNITY HOSPITAL","OP-26","7","0","0","0","8","0","0","0","255","","01/01/2015","12/31/2015"
"451323","ROLLINS BROOK COMMUNITY HOSPITAL","OP-26","512","18","1","2","8","1","2","1","2","","01/01/2015","12/31/2015"
"451330","MEDINA REGIONAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451338","CULBERSON HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451342","MITCHELL COUNTY HOSPITAL DISTRICT","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451343","ELECTRA MEMORIAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451344","HANSFORD COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451350","PLAINS MEMORIAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451351","LYNN COUNTY HOSPITAL DISTRICT","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451353","CRANE COUNTY HOSPITAL DISTRICT","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"451354","HAMILTON HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451355","COLLINGSWORTH GENERAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451356","MEMORIAL MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451363","JACKSON HEALTHCARE CENTER","OP-26","120","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"451364","OTTO KAISER MEMORIAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451365","SETON HIGHLAND LAKES","OP-26","579","0","19","115","60","119","125","55","18","","01/01/2015","12/31/2015"
"451371","SETON EDGAR B DAVIS HOSPITAL","OP-26","260","0","0","14","3","26","46","3","6","","01/01/2015","12/31/2015"
"451375","LIBERTY DAYTON REGIONAL MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"451377","REEVES COUNTY HOSPITAL DISTRICT","OP-26","118","0","0","0","4","14","0","0","0","","01/01/2015","12/31/2015"
"451378","BIG BEND REGIONAL MEDICAL CENTER","OP-26","228","0","0","21","2","73","4","2","1","","01/01/2015","12/31/2015"
"451379","CORYELL MEMORIAL HEALTHCARE SYSTEM","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"451380","EAST TEXAS MEDICAL CENTER QUITMAN","OP-26","91","0","0","12","32","11","12","0","9","","01/01/2015","12/31/2015"
"460001","UTAH VALLEY HOSPITAL","OP-26","6742","358","550","1719","1677","1634","5059","208","176","","01/01/2015","12/31/2015"
"460003","SALT LAKE REGIONAL MEDICAL CENTER","OP-26","1061","0","210","518","236","265","314","14","15","","01/01/2015","12/31/2015"
"460004","MCKAY DEE HOSPITAL","OP-26","9117","3","395","1380","1364","1216","3856","219","112","","01/01/2015","12/31/2015"
"460005","OGDEN REGIONAL MEDICAL CENTER","OP-26","3879","0","769","1911","1254","225","930","109","46","","01/01/2015","12/31/2015"
"460006","LDS HOSPITAL","OP-26","524","0","56","877","1633","826","1798","112","432","","01/01/2015","12/31/2015"
"460007","CEDAR CITY HOSPITAL","OP-26","1766","0","95","385","338","430","1006","79","36","","01/01/2015","12/31/2015"
"460009","UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS","OP-26","13819","7866","3537","9241","43494","2240","1636","4830","4554","","01/01/2015","12/31/2015"
"460010","INTERMOUNTAIN MEDICAL CENTER","OP-26","9412","1989","399","1498","3786","2463","8944","552","472","","01/01/2015","12/31/2015"
"460011","CASTLEVIEW HOSPITAL","OP-26","503","287","0","471","29","194","0","0","0","","01/01/2015","12/31/2015"
"460013","MOUNTAIN VIEW HOSPITAL","OP-26","1336","161","951","291","55","56","312","11","6","","01/01/2015","12/31/2015"
"460014","MOUNTAIN WEST MEDICAL CENTER","OP-26","723","43","13","198","36","204","28","2","7","","01/01/2015","12/31/2015"
"460015","LOGAN REGIONAL HOSPITAL","OP-26","4052","1172","275","474","251","475","230","16","52","","01/01/2015","12/31/2015"
"460017","BRIGHAM CITY COMMUNITY HOSPITAL","OP-26","1113","327","69","207","52","31","32","3","7","","01/01/2015","12/31/2015"
"460019","UINTAH BASIN MEDICAL CENTER","OP-26","603","130","295","60","131","11","33","0","0","","01/01/2015","12/31/2015"
"460021","DIXIE REGIONAL MEDICAL CENTER","OP-26","3510","0","145","1136","1863","2219","6587","594","238","","01/01/2015","12/31/2015"
"460023","AMERICAN FORK HOSPITAL","OP-26","4416","257","293","499","770","614","1158","135","69","","01/01/2015","12/31/2015"
"460026","SEVIER VALLEY MEDICAL CENTER","OP-26","764","225","760","239","59","194","205","3","9","","01/01/2015","12/31/2015"
"460030","ASHLEY REGIONAL MEDICAL CENTER","OP-26","680","52","370","193","32","13","139","2","5","","01/01/2015","12/31/2015"
"460033","GARFIELD MEMORIAL HOSPITAL","OP-26","278","0","23","186","174","71","10","0","41","","01/01/2015","12/31/2015"
"460035","BEAVER VALLEY HOSPITAL","OP-26","120","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"460039","BEAR RIVER VALLEY HOSPITAL","OP-26","369","83","8","90","24","10","23","0","1","","01/01/2015","12/31/2015"
"460041","DAVIS HOSPITAL AND MEDICAL CENTER","OP-26","5114","1005","383","941","524","819","591","38","31","","01/01/2015","12/31/2015"
"460042","LAKEVIEW HOSPITAL","OP-26","154","39","1276","1534","515","185","371","28","15","","01/01/2015","12/31/2015"
"460043","OREM COMMUNITY HOSPITAL","OP-26","0","179","502","53","10","42","13","0","2","","01/01/2015","12/31/2015"
"460044","ALTA VIEW HOSPITAL","OP-26","5462","425","336","616","104","842","496","31","38","","01/01/2015","12/31/2015"
"460047","ST MARKS HOSPITAL","OP-26","1081","233","3935","643","570","435","1153","134","99","","01/01/2015","12/31/2015"
"460049","THE ORTHOPEDIC SPECIALTY HOSPITAL","OP-26","0","0","118","1319","12","0","47","0","0","","01/01/2015","12/31/2015"
"460051","JORDAN VALLEY MEDICAL CENTER","OP-26","4834","69","550","1342","2503","869","278","43","53","","01/01/2015","12/31/2015"
"460052","TIMPANOGOS REGIONAL HOSPITAL","OP-26","1481","0","426","98","148","67","545","7","43","","01/01/2015","12/31/2015"
"460054","CACHE VALLEY HOSPITAL","OP-26","52","117","741","676","446","173","75","1","21","","01/01/2015","12/31/2015"
"460057","PARK CITY MEDICAL CENTER","OP-26","909","45","455","1175","126","290","169","10","7","","01/01/2015","12/31/2015"
"460058","RIVERTON HOSPITAL","OP-26","4732","80","38","456","106","454","403","59","9","","01/01/2015","12/31/2015"
"460060","LONE PEAK HOSPITAL","OP-26","857","0","16","159","99","49","25","10","8","","01/01/2015","12/31/2015"
"461300","DELTA COMMUNITY MEDICAL CENTER","OP-26","231","52","8","7","1","103","58","0","0","","01/01/2015","12/31/2015"
"461301","FILLMORE COMMUNITY MEDICAL CENTER","OP-26","91","0","7","6","1","28","10","0","0","","01/01/2015","12/31/2015"
"461302","MOAB REGIONAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"461303","SANPETE VALLEY HOSPITAL - CAH","OP-26","537","57","41","8","9","103","121","0","1","","01/01/2015","12/31/2015"
"461304","CENTRAL VALLEY MEDICAL CENTER - CAH","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"461306","GUNNISON VALLEY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"461307","HEBER VALLEY MEDICAL CENTER","OP-26","381","44","382","58","23","154","127","2","5","","01/01/2015","12/31/2015"
"461308","SAN JUAN HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"461309","KANE COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"461310","BLUE MOUNTAIN HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"470001","CENTRAL VERMONT MEDICAL CENTER","OP-26","3103","604","547","1157","1535","857","489","56","260","","01/01/2015","12/31/2015"
"470003","FLETCHER ALLEN HEALTH CARE","OP-26","12875","2883","5818","3655","8934","2995","1905","1465","226","","01/01/2015","12/31/2015"
"470005","RUTLAND REGIONAL MEDICAL CENTER","OP-26","3855","352","1874","472","50","474","124","1287","1275","","01/01/2015","12/31/2015"
"470011","BRATTLEBORO MEMORIAL HOSPITAL","OP-26","2169","372","295","809","635","214","111","7","58","","01/01/2015","12/31/2015"
"470012","SOUTHWESTERN VERMONT MEDICAL CENTER","OP-26","2793","0","398","1956","3665","292","458","26","159","","01/01/2015","12/31/2015"
"470024","NORTHWESTERN MEDICAL CENTER INC","OP-26","1947","274","263","220","45","234","52","3","6","","01/01/2015","12/31/2015"
"471304","NORTH COUNTRY HOSPITAL AND HEALTH CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"480001","ROY LESTER SCHNEIDER HOSPITAL,THE","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"490001","NORTON COMMUNITY HOSPITAL","OP-26","1075","15","11","240","70","77","243","3","0","","01/01/2015","12/31/2015"
"490002","RUSSELL COUNTY MEDICAL CENTER","OP-26","147","0","6","5","0","1","21","0","0","","01/01/2015","12/31/2015"
"490004","SENTARA RMH MEDICAL CENTER","OP-26","5622","2350","2146","937","231","812","90","57","94","","01/01/2015","12/31/2015"
