"State","HCAHPS Question","HCAHPS Measure ID","HCAHPS Answer Description","HCAHPS Answer Percent","Footnote","Measure Start Date","Measure End Date"
"SD","Patients who reported that their room and bathroom were ""Always"" clean","H_CLEAN_HSP_A_P","Room was ""always"" clean","79","","04/01/2015","03/31/2016"
"SD","Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","H_CLEAN_HSP_SN_P","Room was ""sometimes"" or ""never"" clean","5","","04/01/2015","03/31/2016"
"SD","Patients who reported that their room and bathroom were ""Usually"" clean","H_CLEAN_HSP_U_P","Room was ""usually"" clean","16","","04/01/2015","03/31/2016"
"SD","Patients who reported that their nurses ""Always"" communicated well","H_COMP_1_A_P","Nurses ""always"" communicated well","84","","04/01/2015","03/31/2016"
"SD","Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","H_COMP_1_SN_P","Nurses ""sometimes"" or ""never"" communicated well","2","","04/01/2015","03/31/2016"
"SD","Patients who reported that their nurses ""Usually"" communicated well","H_COMP_1_U_P","Nurses ""usually"" communicated well","14","","04/01/2015","03/31/2016"
"SD","Patients who reported that their doctors ""Always"" communicated well","H_COMP_2_A_P","Doctors ""always"" communicated well","86","","04/01/2015","03/31/2016"
"SD","Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","H_COMP_2_SN_P","Doctors ""sometimes"" or ""never"" communicated well","2","","04/01/2015","03/31/2016"
"SD","Patients who reported that their doctors ""Usually"" communicated well","H_COMP_2_U_P","Doctors ""usually"" communicated well","12","","04/01/2015","03/31/2016"
"SD","Patients who reported that they ""Always"" received help as soon as they wanted","H_COMP_3_A_P","Patients ""always"" received help as soon as they wanted","78","","04/01/2015","03/31/2016"
"SD","Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","H_COMP_3_SN_P","Patients ""sometimes"" or ""never"" received help as soon as they wanted","3","","04/01/2015","03/31/2016"
"SD","Patients who reported that they ""Usually"" received help as soon as they wanted","H_COMP_3_U_P","Patients ""usually"" received help as soon as they wanted","19","","04/01/2015","03/31/2016"
"SD","Patients who reported that their pain was ""Always"" well controlled","H_COMP_4_A_P","Pain was ""always"" well controlled","74","","04/01/2015","03/31/2016"
"SD","Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","H_COMP_4_SN_P","Pain was ""sometimes"" or ""never"" well controlled","4","","04/01/2015","03/31/2016"
"SD","Patients who reported that their pain was ""Usually"" well controlled","H_COMP_4_U_P","Pain was ""usually"" well controlled","22","","04/01/2015","03/31/2016"
"SD","Patients who reported that staff ""Always"" explained about medicines before giving it to them","H_COMP_5_A_P","Staff ""always"" explained","70","","04/01/2015","03/31/2016"
"SD","Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","H_COMP_5_SN_P","Staff ""sometimes"" or ""never"" explained","11","","04/01/2015","03/31/2016"
"SD","Patients who reported that staff ""Usually"" explained about medicines before giving it to them","H_COMP_5_U_P","Staff ""usually"" explained","19","","04/01/2015","03/31/2016"
"SD","Patients who reported that NO, they were not given information about what to do during their recovery at home","H_COMP_6_N_P","No, staff ""did not"" give patients this information","11","","04/01/2015","03/31/2016"
"SD","Patients who reported that YES, they were given information about what to do during their recovery at home","H_COMP_6_Y_P","Yes, staff ""did"" give patients this information","89","","04/01/2015","03/31/2016"
"SD","Patients who “Agree” they understood their care when they left the hospital","H_COMP_7_A","Patients who “Agree” they understood their care when they left the hospital","40","","04/01/2015","03/31/2016"
"SD","Patients who “Disagree” or “Strongly Disagree” they understood their care when they left the hospital","H_COMP_7_D_SD","Patients who “Disagree” or “Strongly Disagree” they understood their care when they left the hospital","4","","04/01/2015","03/31/2016"
"SD","Patients who ""Strongly Agree"" they understood their care when they left the hospital","H_COMP_7_SA","Patients who “Strongly Agree” they understood their care when they left the hospital","56","","04/01/2015","03/31/2016"
"SD","Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest)","H_HSP_RATING_0_6","Patients who gave a rating of ""6"" or lower (low)","4","","04/01/2015","03/31/2016"
"SD","Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","H_HSP_RATING_7_8","Patients who gave a rating of ""7"" or ""8"" (medium)","16","","04/01/2015","03/31/2016"
"SD","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","H_HSP_RATING_9_10","Patients who gave a rating of ""9"" or ""10"" (high)","80","","04/01/2015","03/31/2016"
"SD","Patients who reported that the area around their room was ""Always"" quiet at night","H_QUIET_HSP_A_P","""Always"" quiet at night","71","","04/01/2015","03/31/2016"
"SD","Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","H_QUIET_HSP_SN_P","""Sometimes"" or ""never"" quiet at night","4","","04/01/2015","03/31/2016"
"SD","Patients who reported that the area around their room was ""Usually"" quiet at night","H_QUIET_HSP_U_P","""Usually"" quiet at night","25","","04/01/2015","03/31/2016"
"SD","Patients who reported NO, they would probably not or definitely not recommend the hospital","H_RECMND_DN","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)","2","","04/01/2015","03/31/2016"
"SD","Patients who reported YES, they would definitely recommend the hospital","H_RECMND_DY","""YES"", patients would definitely recommend the hospital","78","","04/01/2015","03/31/2016"
"SD","Patients who reported YES, they would probably recommend the hospital","H_RECMND_PY","""YES"", patients would probably recommend the hospital","20","","04/01/2015","03/31/2016"
"TN","Patients who reported that their room and bathroom were ""Always"" clean","H_CLEAN_HSP_A_P","Room was ""always"" clean","73","","04/01/2015","03/31/2016"
"TN","Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","H_CLEAN_HSP_SN_P","Room was ""sometimes"" or ""never"" clean","10","","04/01/2015","03/31/2016"
"TN","Patients who reported that their room and bathroom were ""Usually"" clean","H_CLEAN_HSP_U_P","Room was ""usually"" clean","17","","04/01/2015","03/31/2016"
"TN","Patients who reported that their nurses ""Always"" communicated well","H_COMP_1_A_P","Nurses ""always"" communicated well","80","","04/01/2015","03/31/2016"
"TN","Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","H_COMP_1_SN_P","Nurses ""sometimes"" or ""never"" communicated well","5","","04/01/2015","03/31/2016"
"TN","Patients who reported that their nurses ""Usually"" communicated well","H_COMP_1_U_P","Nurses ""usually"" communicated well","15","","04/01/2015","03/31/2016"
"TN","Patients who reported that their doctors ""Always"" communicated well","H_COMP_2_A_P","Doctors ""always"" communicated well","83","","04/01/2015","03/31/2016"
"TN","Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","H_COMP_2_SN_P","Doctors ""sometimes"" or ""never"" communicated well","4","","04/01/2015","03/31/2016"
"TN","Patients who reported that their doctors ""Usually"" communicated well","H_COMP_2_U_P","Doctors ""usually"" communicated well","13","","04/01/2015","03/31/2016"
"TN","Patients who reported that they ""Always"" received help as soon as they wanted","H_COMP_3_A_P","Patients ""always"" received help as soon as they wanted","69","","04/01/2015","03/31/2016"
"TN","Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","H_COMP_3_SN_P","Patients ""sometimes"" or ""never"" received help as soon as they wanted","9","","04/01/2015","03/31/2016"
"TN","Patients who reported that they ""Usually"" received help as soon as they wanted","H_COMP_3_U_P","Patients ""usually"" received help as soon as they wanted","22","","04/01/2015","03/31/2016"
"TN","Patients who reported that their pain was ""Always"" well controlled","H_COMP_4_A_P","Pain was ""always"" well controlled","71","","04/01/2015","03/31/2016"
"TN","Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","H_COMP_4_SN_P","Pain was ""sometimes"" or ""never"" well controlled","8","","04/01/2015","03/31/2016"
"TN","Patients who reported that their pain was ""Usually"" well controlled","H_COMP_4_U_P","Pain was ""usually"" well controlled","21","","04/01/2015","03/31/2016"
"TN","Patients who reported that staff ""Always"" explained about medicines before giving it to them","H_COMP_5_A_P","Staff ""always"" explained","64","","04/01/2015","03/31/2016"
"TN","Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","H_COMP_5_SN_P","Staff ""sometimes"" or ""never"" explained","19","","04/01/2015","03/31/2016"
"TN","Patients who reported that staff ""Usually"" explained about medicines before giving it to them","H_COMP_5_U_P","Staff ""usually"" explained","17","","04/01/2015","03/31/2016"
"TN","Patients who reported that NO, they were not given information about what to do during their recovery at home","H_COMP_6_N_P","No, staff ""did not"" give patients this information","14","","04/01/2015","03/31/2016"
"TN","Patients who reported that YES, they were given information about what to do during their recovery at home","H_COMP_6_Y_P","Yes, staff ""did"" give patients this information","86","","04/01/2015","03/31/2016"
"TN","Patients who “Agree” they understood their care when they left the hospital","H_COMP_7_A","Patients who “Agree” they understood their care when they left the hospital","43","","04/01/2015","03/31/2016"
"TN","Patients who “Disagree” or “Strongly Disagree” they understood their care when they left the hospital","H_COMP_7_D_SD","Patients who “Disagree” or “Strongly Disagree” they understood their care when they left the hospital","6","","04/01/2015","03/31/2016"
"TN","Patients who ""Strongly Agree"" they understood their care when they left the hospital","H_COMP_7_SA","Patients who “Strongly Agree” they understood their care when they left the hospital","51","","04/01/2015","03/31/2016"
"TN","Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest)","H_HSP_RATING_0_6","Patients who gave a rating of ""6"" or lower (low)","8","","04/01/2015","03/31/2016"
"TN","Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","H_HSP_RATING_7_8","Patients who gave a rating of ""7"" or ""8"" (medium)","21","","04/01/2015","03/31/2016"
"TN","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","H_HSP_RATING_9_10","Patients who gave a rating of ""9"" or ""10"" (high)","71","","04/01/2015","03/31/2016"
